Region,District,Chiefdom,Section,wp name,GEOCODE,Photo,wp type,wp_func,wp_susta,wp_suita,ownership,maintenance,WASH comm,decl_ODF,extrac_type,time_repair,chlorination
West ,Western Rural ,Koya Rural,Curve community,Newton  curve Waterpoint 1,amw1ekze,//akvoflow-110.s3.amazonaws.com/images/da3fd9ef-ef79-4538-94fe-c890d04844fe.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,Community,Other community group,No,No,Hand pump,More than a year,Yes
West ,Western Urban,East III,upper allen town,tap,aqiw08hi,//akvoflow-110.s3.amazonaws.com/images/fe8e32fc-3f0b-4d17-a6b1-06a1415eac05.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Seasonal,Yes,Community,WASH management committee,Yes,Yes,Gravity,Over a month,
West ,Western Rural ,York Rural,Tokeh,public tap,alp4erne,//akvoflow-110.s3.amazonaws.com/images/5b491453-014d-439f-b71a-272f1b0c48fa.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Always water,Yes,Community,WASH management committee,Yes,Don't know,Hand pump,Water point has never broken down,
West ,Western Rural ,Waterloo Rural,Bassah town,Bassah town waterpoint,amctkwko,//akvoflow-110.s3.amazonaws.com/images/7272c9b7-1497-4971-a096-9d2ec042457b.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,Community,NGO,Yes,No,Hand pump,Less than a week,Yes
West ,Western Rural ,Waterloo Rural,Morabi,indian mack,amsgsyni,//akvoflow-110.s3.amazonaws.com/images/3ecab23b-cfce-4b53-a9d5-64a3c48038ae.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,School,WASH management committee,Yes,Don't know,Hand pump,Water point has never broken down,Yes
West ,Western Urban,East III,Jalloh Terrace,Abdulrahman Barrie water point12 city road,asved9wj,//akvoflow-110.s3.amazonaws.com/images/7bd77eaf-fe5d-4bbc-b8b6-a6a1e9bc011d.jpg,tap,No - Broken down,Always water,Yes,Private Individual,Privat owner,No,No,,,
West ,Western Urban,East III,upper allen town,tap,aqlm8rb4,//akvoflow-110.s3.amazonaws.com/images/c3548542-417d-4e30-b556-deddce50b48e.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Dry always / Never water,Yes,Community,WASH management committee,Yes,Yes,Gravity,Over a month,
West ,Western Urban,West III,Lumley,22 Grassfield Road,asiv2q1o,//akvoflow-110.s3.amazonaws.com/images/78c7b8a6-87da-4adc-aa05-a0fd55a9db68.jpg,Piped water into dwelling/plot/yard,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,,I don't know,
West ,Western Rural ,York Rural,tombo village,tombo community,ahibsd3n,//akvoflow-110.s3.amazonaws.com/images/06808c4e-b722-472c-851d-5fb981270760.jpg,Piped water into dwelling/plot/yard,Yes – Functional (and in use),Seasonal,Yes,Private Individual,Privat owner,No,No,,Over a month,
West ,Western Urban,East I,kosoh town,17lower easton street,atxbk8bf,//akvoflow-110.s3.amazonaws.com/images/9aed4a59-935d-4de7-a5b9-70e9594f140d.jpg,Piped water into dwelling/plot/yard,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,,Less than a week,
West ,Western Urban,Central II,Gluster,Gluster community,atjsjnpr,//akvoflow-110.s3.amazonaws.com/images/db1644b6-e0e0-47bc-90c4-227a676f4a78.jpg,Protected dug well,Yes – Functional (and in use),Seasonal,Yes,Community,WASH management committee,Yes,Don't know,Hand pump,Less than a week,Yes
West ,Western Urban,West II,Freetown,Congo  town  pump,atjyhzrl,//akvoflow-110.s3.amazonaws.com/images/bdf3546d-97b4-4eec-9880-56fd28de26a5.jpg,Protected dug well,Yes – Functional (and in use),Seasonal,Yes,Community,WASH management committee,Yes,Yes,Hand pump,Less than a week,Yes
West ,Western Urban,East III,gassama st,6h water point,arkbc6ia,//akvoflow-110.s3.amazonaws.com/images/2fd69cb8-5cea-420d-93b2-8cc013cebde8.jpg,Public tap/standpipe (stand-alone or water kiosk,No - Broken down,Dry always / Never water,Yes,Community,WASH management committee,Yes,No,Gravity,Over a week,
West ,Western Rural ,Mountain Rural,Leicester road,Leicster road,asu2567t,//akvoflow-110.s3.amazonaws.com/images/a4c56a8d-af9f-4c04-b712-7f43e6d37f5b.jpg,Protected dug well,Yes - But damaged,Seasonal,Yes,Community,Other community group,Unknown,Don't know,Hand pump,Over a month,Yes
West ,Western Urban,West III,Aberdeen,3a Man of War Bay,aub1q0yz,//akvoflow-110.s3.amazonaws.com/images/dd22c3a3-cae1-4023-b978-27c0d52bf4d8.jpg,Piped water into dwelling/plot/yard,No - Broken down,Dry always / Never water,Uknown,Private Individual,GUMA,No,No,,More than a year,
West ,Western Rural ,York Rural,tombo community,tombo community,ahftvwre,//akvoflow-110.s3.amazonaws.com/images/581e05ba-b867-408f-b372-85523bba8faa.jpg,Piped water into dwelling/plot/yard,Yes – Functional (and in use),Always water,Yes,Community,Other community group,No,No,,Over a month,
West ,Western Urban,West III,Aberdeen,1 Bintumani Drive,aude9ku7,//akvoflow-110.s3.amazonaws.com/images/9582f0ad-65f6-48da-825f-4935f7b3ac30.jpg,Piped water into dwelling/plot/yard,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,Unknown,No,,Over a week,
West ,Western Rural ,Waterloo Rural,Moko town,Moko town road,apdet38q,//akvoflow-110.s3.amazonaws.com/images/b6968dd5-7f80-467f-81de-3c0228eed9aa.jpg,Public tap/standpipe (stand-alone or water kiosk,No - Broken down,Dry always / Never water,Yes,Community,No management,No,No,Surface pump,More than a year,
West ,Western Rural ,Waterloo Rural,moko town,Hinge drive,apedxnxh,//akvoflow-110.s3.amazonaws.com/images/87d080db-1f36-4aef-bd0c-3ac8b7cbeeb6.jpg,Sand/Sub-surface dam (with well or standpipe),No - Broken down,Seasonal,Yes,Private Individual,Privat owner,No,No,Surface pump,More than a year,Unkown
West ,Western Urban,West II,Tengbeh Town,29 NelsonLane,at7o4xc5,//akvoflow-110.s3.amazonaws.com/images/c551c4d9-4ae7-4f93-b265-fd4083149ac6.jpg,Protected dug well,Yes – Functional (and in use),Seasonal,No,Private Individual,Privat owner,No,No,Submersible pump,Over a month,No
West ,Western Urban,West II,Congo Town,52A Main Road Congo Town,atpt9fyd,//akvoflow-110.s3.amazonaws.com/images/c22d070d-ac88-4b7d-a288-153121166e31.jpg,Piped water into dwelling/plot/yard,Yes - But damaged,Always water,Yes,Private Individual,Privat owner,No,No,,Over a month,
West ,Western Rural ,Waterloo Rural,Deep eye water,Hand dug well,ao1jslzf,//akvoflow-110.s3.amazonaws.com/images/eb6fbbe3-c7e4-43fc-836b-3320eda98853.jpg,Protected dug well,Yes – Functional (and in use),Seasonal,Yes,Private Individual,Privat owner,No,Don't know,Hand pump,More than a year,Yes
West ,Western Urban,West II,Tengbeh Town,Comprehensive Academy,at7my24i,//akvoflow-110.s3.amazonaws.com/images/91b91359-25b2-45ab-9c1c-ca44ad8db223.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,School,School,No,No,Hand pump,Over a month,Yes
West ,Western Rural ,Waterloo Rural,white stone,Yillah compound,anonei5o,//akvoflow-110.s3.amazonaws.com/images/a51172d0-449e-479f-98bc-0befef4f9208.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,Unknown,Don't know,null,Water point has never broken down,Yes
West ,Western Rural ,Waterloo Rural,Russell,Tap water,aimp3gnp,//akvoflow-110.s3.amazonaws.com/images/99afdacf-8490-493f-a16e-6311d092b285.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (but not in use),Seasonal,Yes,Private Individual,Privat owner,No,Don't know,Hand pump,Over a month,
West ,Western Urban,West I,Grey Bush,Kingston Street,atmu3f0s,//akvoflow-110.s3.amazonaws.com/images/111030fa-b8c8-42fb-97e1-7eb5530b3bd2.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Seasonal,Yes,Community,WASH management committee,Yes,No,Surface pump,Over a month,
West ,Western Urban,West I,Brookfields,seven,atkmbbxl,//akvoflow-110.s3.amazonaws.com/images/4a630113-6be6-429f-bbe3-a5dc1d045016.jpg,Public tap/standpipe (stand-alone or water kiosk,No - Broken down,Dry always / Never water,Yes,GUMA,GUMA,No,No,run through tap,More than a year,
West ,Western Urban,West III,Murray Town,Oloshoro,atypkngg,//akvoflow-110.s3.amazonaws.com/images/55b0f886-17f6-4f17-94f3-293e4abe26c3.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Always water,Yes,NGO,Other community group,No,No,Gravity,I don't know,
West ,Western Urban,East III,mayenkineh,12c mayenkineh,arfp88qb,//akvoflow-110.s3.amazonaws.com/images/8f1fb515-b73c-4ee4-a9ba-9e5057efc0e3.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Always water,Yes,Community,WASH management committee,No,No,Submersible pump,Water point has never broken down,
West ,Western Rural ,York Rural,tombo village,tombo community,ahhwb3d6,//akvoflow-110.s3.amazonaws.com/images/ddff8748-c1a2-49e4-880a-3f0732dc594d.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,Unknown,Other community group,No,No,Hand pump,I don't know,No
West ,Western Urban,East III,Hill top Congowater,95 upper newstead lane,as8tol5t,//akvoflow-110.s3.amazonaws.com/images/e0d58ea8-7dc3-45eb-a16b-8006df011da4.jpg,Unprotected dug well,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,"Hand manual (e.g. rope pump, rope & bucket)",Water point has never broken down,Yes
West ,Western Urban,West II,Wilberforce,botun mango,atk68mmo,//akvoflow-110.s3.amazonaws.com/images/61fe9f70-8c60-432d-8b34-d12b1d2f86a3.jpg,Protected spring,Yes – Functional (but not in use),Seasonal,Yes,Community,WASH management committee,Yes,Yes,,Less than a week,
West ,Western Urban,West III,Aberdeen,Oliver st,au7wlnyq,//akvoflow-110.s3.amazonaws.com/images/8ee7e46c-e678-4f52-962d-a137c36b49fd.jpg,Piped water into dwelling/plot/yard,Yes – Functional (but not in use),Always water,Yes,Private Individual,Privat owner,Unknown,Don't know,,More than a year,
West ,Western Rural ,Waterloo Rural,Aku town,Aku town,ap0le5bv,//akvoflow-110.s3.amazonaws.com/images/198b9885-5a99-40bf-a689-88944392ced1.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,Submersible pump,Water point has never broken down,Yes
West ,Western Urban,East III,kissy doc yard,49 africanus road,atj9hrxi,//akvoflow-110.s3.amazonaws.com/images/01b93706-a821-40bd-97d1-c9c2f5f5ebd2.jpg,Piped water into dwelling/plot/yard,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,Yes,,Over a month,
West ,Western Urban,East III,looking town,"42 winter street, lookingtown",ast0muvf,//akvoflow-110.s3.amazonaws.com/images/db8c98a2-acbc-416f-b1b8-1f53a95ae842.jpg,Piped water into dwelling/plot/yard,No - Broken down,Always water,Yes,Private Individual,Privat owner,No,Yes,,More than a year,
West ,Western Rural ,Waterloo Rural,Tombo,Public tap,ahfeen0z,//akvoflow-110.s3.amazonaws.com/images/a4c00cd9-0d6d-4d95-a8fe-d8bead7d3b91.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Always water,Yes,Community,WASH management committee,Yes,No,Hand pump,Over a month,
West ,Western Rural ,Waterloo Rural,Tombo,Public tap,ahfoj0bd,//akvoflow-110.s3.amazonaws.com/images/b7b109aa-c921-48a4-a3dc-cadf12b3f43d.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Always water,Yes,Community,WASH management committee,Yes,No,Hand pump,I don't know,
West ,Western Rural ,Waterloo Rural,Deep Eye Water,Fantas Sessy Cpd Johny drive,ao3vqqbf,//akvoflow-110.s3.amazonaws.com/images/d65cde65-9745-4129-bb49-88af8ae181e3.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (but not in use),Seasonal,Yes,Community,Other community group,Yes,Don't know,Gravity,Over a week,
West ,Western Urban,East III,Congo water,public tapstand,as6ph3nd,//akvoflow-110.s3.amazonaws.com/images/b7bacca9-8eb7-4952-89d9-0975f3a55ba8.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Seasonal,Yes,Community,immediate community members,No,Don't know,Gravity,Less than a week,
West ,Western Rural ,Waterloo Rural,Benguema,Benguema,amf4xlch,//akvoflow-110.s3.amazonaws.com/images/44b2cc13-8716-49f8-91b5-17cf79143c7f.jpg,Protected dug well,No - Broken down,Seasonal,Yes,Community,Other community group,No,No,Hand pump,More than a year,No
West ,Western Rural ,Waterloo Rural,Deep eye water,Habib venu,anvw6d2u,//akvoflow-110.s3.amazonaws.com/images/d4564ca4-69a3-4ca1-865f-1f94f4cbca88.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,"Hand manual (e.g. rope pump, rope & bucket)",More than a year,Yes
West ,Western Rural ,Koya Rural,17,koya,ang8yalo,//akvoflow-110.s3.amazonaws.com/images/738c8c19-cc1a-4c16-bf7c-ef410008d5b3.jpg,Protected dug well,No - Still under construction,Seasonal,Yes,School,School,No,No,Hand pump,Over a month,Yes
West ,Western Urban,West III,Lumley,12 Amadu Lane,ashvy5cx,//akvoflow-110.s3.amazonaws.com/images/d09a7950-f7c6-479b-9aea-4a72c47494f5.jpg,Piped water into dwelling/plot/yard,No - Broken down,Always water,Yes,Private Individual,Privat owner,No,No,,More than a year,
West ,Western Urban,West II,brookfields,stadium,atjyhzrj,//akvoflow-110.s3.amazonaws.com/images/f91fe425-8d87-4ac8-bbad-5244d7f1f06e.jpg,Protected dug well,Yes – Functional (and in use),Seasonal,Yes,Community,WASH management committee,Yes,Yes,Hand pump,Less than a week,Yes
West ,Western Urban,West II,Brookfields,Stadium,atjbvis2,//akvoflow-110.s3.amazonaws.com/images/23873a6c-bdc8-4f08-9359-1f141f2dd393.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,NGO,WASH management committee,Yes,Yes,Hand pump,Less than a week,Yes
West ,Western Urban,East III,Robis Freetown,62A Gassama Street water point,arfcq52g,//akvoflow-110.s3.amazonaws.com/images/198920d3-27a4-4d0c-90e4-c00efff03fed.jpg,Protected dug well,Yes – Functional (and in use),Always water,No,Private Individual,Privat owner,No,No,"Hand manual (e.g. rope pump, rope & bucket)",Water point has never broken down,No
West ,Western Rural ,York Rural,tombo village,tombo community,ahjolwpc,//akvoflow-110.s3.amazonaws.com/images/67683c89-8535-443d-9f7b-e027f7c35dff.jpg,Piped water into dwelling/plot/yard,Yes – Functional (and in use),Seasonal,Yes,Private Individual,Privat owner,No,No,,Over a month,
West ,Western Urban,West II,Tengbeh Town,10 Beckly Lane,at7r43ch,//akvoflow-110.s3.amazonaws.com/images/d22a97fe-c756-40cf-b440-732ccf6b9607.jpg,Piped water into dwelling/plot/yard,Yes – Functional (but not in use),Dry always / Never water,Yes,Private Individual,Privat owner,No,No,,Over a month,
West ,Western Urban,West III,Aberdeen,20 Oliver Street,au7w08cz,//akvoflow-110.s3.amazonaws.com/images/f7a60beb-8a0f-4d92-a4c2-35d6d678f729.jpg,Piped water into dwelling/plot/yard,Yes – Functional (but not in use),Dry always / Never water,Yes,Private Individual,Privat owner,No,No,,More than a year,
West ,Western Urban,West III,Murray Town,Isatu Anabi tap,atyzp0ql,//akvoflow-110.s3.amazonaws.com/images/61410b44-f0de-432c-a965-f6906a87538f.jpg,Piped water into dwelling/plot/yard,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,,Less than a week,
West ,Western Rural ,York Rural,tombo community,tombo,ahfkyep5,//akvoflow-110.s3.amazonaws.com/images/efe970f6-3a92-48e5-a91f-89dfc4b8c1f0.jpg,Protected dug well,Yes – Functional (and in use),Seasonal,Yes,Unknown,Other community group,No,No,Hand pump,More than a year,No
West ,Western Rural ,Waterloo Rural,MacDonald,MacDonald water points thirteen,akhgmdrg,//akvoflow-110.s3.amazonaws.com/images/ee9fd9ba-9c65-4c30-8e59-32882a45e283.jpg,Protected spring,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,,Less than a week,
West ,Western Rural ,York Rural,Turkey,Turkey waterpoint,alr22hfu,//akvoflow-110.s3.amazonaws.com/images/5b0db91b-9498-44c8-b5ff-67eb4e53714d.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Seasonal,Yes,Community,Community,No,No,dam,Over a week,
West ,Western Urban,East III,Portee,66 Abdulai Lane water point,asv0oay1,//akvoflow-110.s3.amazonaws.com/images/317d025c-2f9a-4c28-a8ab-ea7c3ab164fc.jpg,Protected dug well,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,"Hand manual (e.g. rope pump, rope & bucket)",Water point has never broken down,Yes
West ,Western Urban,East III,temene town,temene town,aq6rli1f,//akvoflow-110.s3.amazonaws.com/images/0ec184f9-54da-4d86-8668-e704218d233f.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Dry always / Never water,Yes,Community,WASH management committee,Yes,Yes,Gravity,Over a month,
West ,Western Rural ,Waterloo Rural,Tombo,Public tap,ahe4k9g2,//akvoflow-110.s3.amazonaws.com/images/5feaacca-bdad-4a7f-9e94-a72e740f889e.jpg,Public tap/standpipe (stand-alone or water kiosk,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,Unknown,Don't know,Hand pump,Over a month,
West ,Western Rural ,Waterloo Rural,Deep eye water,Hand dug well,ao1a9o8v,//akvoflow-110.s3.amazonaws.com/images/48123478-b936-4ac7-8286-dc6bd21d9130.jpg,Protected dug well,Yes – Functional (and in use),Seasonal,Yes,Private Individual,Privat owner,No,Don't know,"Hand manual (e.g. rope pump, rope & bucket)",Water point has never broken down,No
West ,Western Urban,East III,temene town,61b temene town,aq6bisp6,//akvoflow-110.s3.amazonaws.com/images/127b9f43-fc66-4480-b6a1-2630e679d5c7.jpg,Public tap/standpipe (stand-alone or water kiosk,No - Broken down,Dry always / Never water,Yes,Community,WASH management committee,Yes,Yes,Gravity,More than a year,
West ,Western Rural ,Waterloo Rural,Deep eye water,Cole lane,ao0gi01w,//akvoflow-110.s3.amazonaws.com/images/fd24eeb4-0525-4fa8-a355-bc961cad6494.jpg,Tube well or borehole,Yes – Functional (and in use),Always water,Yes,Private Individual,Privat owner,No,No,Hand pump,Water point has never broken down,Yes
West ,Western Urban,West II,Brookfield,Stadium,atelljrg,//akvoflow-110.s3.amazonaws.com/images/13740e36-173b-443d-beba-1c397c69d60d.jpg,Tube well or borehole,Yes – Functional (and in use),Seasonal,Yes,GUMA,WASH management committee,Yes,No,Gravity,Less than a week,Yes
